Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,User ID,Rating
178104,AA Batteries (4-pack),1,3.84,04/01/19 11:20,"803 Center St, New York City, NY 10001",DefaultUserID,3
178105,Lightning Charging Cable,1,14.95,04/16/19 23:05,"991 West St, Boston, MA 02215",DefaultUserID,4
178106,AAA Batteries (4-pack),1,2.99,04/27/19 19:11,"995 Maple St, Seattle, WA 98101",DefaultUserID,1
178106,Wired Headphones,1,11.99,04/27/19 19:11,"995 Maple St, Seattle, WA 98101",DefaultUserID,2
178107,20in Monitor,1,109.99,04/02/19 23:12,"879 Washington St, New York City, NY 10001",DefaultUserID,2
178108,AAA Batteries (4-pack),1,2.99,04/08/19 21:42,"39 Forest St, San Francisco, CA 94016",DefaultUserID,1
178109,27in 4K Gaming Monitor,1,389.99,04/10/19 19:15,"389 Highland St, Austin, TX 73301",DefaultUserID,5
178110,LG Dryer,1,600.0,04/17/19 18:11,"453 Maple St, San Francisco, CA 94016",DefaultUserID,2
178111,Apple Airpods Headphones,1,150.0,04/29/19 19:18,"340 4th St, Portland, OR 97035",DefaultUserID,5
178112,AAA Batteries (4-pack),1,2.99,04/04/19 12:35,"67 Chestnut St, Los Angeles, CA 90001",DefaultUserID,1
178113,AAA Batteries (4-pack),1,2.99,04/29/19 17:05,"466 Maple St, Boston, MA 02215",DefaultUserID,3
178114,Apple Airpods Headphones,1,150.0,04/02/19 07:04,"564 12th St, Boston, MA 02215",DefaultUserID,1
178115,AAA Batteries (4-pack),1,2.99,04/12/19 16:36,"524 Cherry St, Seattle, WA 98101",DefaultUserID,2
178116,Wired Headphones,1,11.99,04/28/19 09:07,"631 7th St, Boston, MA 02215",DefaultUserID,2
178117,AAA Batteries (4-pack),1,2.99,04/29/19 16:21,"277 Sunset St, Boston, MA 02215",DefaultUserID,3
178118,iPhone,1,700.0,04/27/19 11:48,"139 Dogwood St, Boston, MA 02215",DefaultUserID,4
178118,AAA Batteries (4-pack),1,2.99,04/27/19 11:48,"139 Dogwood St, Boston, MA 02215",DefaultUserID,4
178119,iPhone,1,700.0,04/29/19 00:48,"453 9th St, Seattle, WA 98101",DefaultUserID,5
178120,AA Batteries (4-pack),1,3.84,04/10/19 20:33,"707 Lake St, Boston, MA 02215",DefaultUserID,1
178121,34in Ultrawide Monitor,1,379.99,04/07/19 11:25,"50 West St, New York City, NY 10001",DefaultUserID,2
178122,AAA Batteries (4-pack),3,2.99,04/21/19 22:22,"406 Pine St, Boston, MA 02215",DefaultUserID,1
178123,AA Batteries (4-pack),1,3.84,04/14/19 14:17,"312 5th St, Portland, ME 04101",DefaultUserID,3
178124,USB-C Charging Cable,1,11.95,04/30/19 10:20,"335 Park St, Atlanta, GA 30301",DefaultUserID,5
178125,27in 4K Gaming Monitor,1,389.99,04/21/19 17:00,"300 9th St, San Francisco, CA 94016",DefaultUserID,5
178126,USB-C Charging Cable,1,11.95,04/01/19 16:09,"44 6th St, San Francisco, CA 94016",DefaultUserID,3
178127,Wired Headphones,1,11.99,04/12/19 20:31,"207 Spruce St, Dallas, TX 75001",DefaultUserID,2
178128,USB-C Charging Cable,1,11.95,04/01/19 22:21,"512 Ridge St, Portland, OR 97035",DefaultUserID,3
178129,ThinkPad Laptop,1,999.99,04/30/19 08:19,"918 Main St, Boston, MA 02215",DefaultUserID,2
178130,Bose SoundSport Headphones,1,99.99,04/23/19 05:25,"204 Johnson St, San Francisco, CA 94016",DefaultUserID,3
178131,iPhone,1,700.0,04/29/19 09:04,"865 Main St, Atlanta, GA 30301",DefaultUserID,5
178132,AAA Batteries (4-pack),4,2.99,04/18/19 19:24,"997 Center St, Boston, MA 02215",DefaultUserID,1
178133,USB-C Charging Cable,1,11.95,04/15/19 09:13,"922 Center St, Boston, MA 02215",DefaultUserID,1
178134,Bose SoundSport Headphones,1,99.99,04/07/19 19:27,"672 5th St, New York City, NY 10001",DefaultUserID,2
178135,Lightning Charging Cable,1,14.95,04/13/19 22:31,"994 Center St, New York City, NY 10001",DefaultUserID,1
178135,AA Batteries (4-pack),2,3.84,04/13/19 22:31,"994 Center St, New York City, NY 10001",DefaultUserID,5
178136,USB-C Charging Cable,1,11.95,04/28/19 16:22,"168 Washington St, Portland, OR 97035",DefaultUserID,2
178137,Lightning Charging Cable,1,14.95,04/07/19 05:46,"679 Church St, Atlanta, GA 30301",DefaultUserID,4
178137,AA Batteries (4-pack),2,3.84,04/07/19 05:46,"679 Church St, Atlanta, GA 30301",DefaultUserID,3
178138,34in Ultrawide Monitor,1,379.99,04/15/19 17:43,"263 Cherry St, San Francisco, CA 94016",DefaultUserID,3
178139,Wired Headphones,1,11.99,04/06/19 19:31,"491 14th St, New York City, NY 10001",DefaultUserID,2
178140,Bose SoundSport Headphones,1,99.99,04/09/19 16:30,"930 West St, New York City, NY 10001",DefaultUserID,4
178141,34in Ultrawide Monitor,1,379.99,04/03/19 12:48,"662 Dogwood St, San Francisco, CA 94016",DefaultUserID,5
178142,AAA Batteries (4-pack),1,2.99,04/30/19 18:55,"757 Lake St, Dallas, TX 75001",DefaultUserID,4
178143,Macbook Pro Laptop,1,1700.0,04/28/19 13:41,"268 Forest St, San Francisco, CA 94016",DefaultUserID,2
178144,Apple Airpods Headphones,1,150.0,04/05/19 14:43,"515 Pine St, Seattle, WA 98101",DefaultUserID,2
178145,Bose SoundSport Headphones,1,99.99,04/10/19 21:55,"4 Meadow St, Portland, OR 97035",DefaultUserID,4
178146,AA Batteries (4-pack),1,3.84,04/07/19 10:40,"194 Sunset St, Los Angeles, CA 90001",DefaultUserID,4
178147,Lightning Charging Cable,1,14.95,04/09/19 18:59,"862 Church St, Los Angeles, CA 90001",DefaultUserID,1
178148,ThinkPad Laptop,1,999.99,04/24/19 20:12,"208 5th St, Seattle, WA 98101",DefaultUserID,1
178149,AAA Batteries (4-pack),2,2.99,04/17/19 18:40,"682 Meadow St, Boston, MA 02215",DefaultUserID,2
178150,34in Ultrawide Monitor,1,379.99,04/30/19 12:35,"434 South St, San Francisco, CA 94016",DefaultUserID,1
178151,Lightning Charging Cable,1,14.95,04/01/19 21:28,"822 North St, Los Angeles, CA 90001",DefaultUserID,4
178152,Apple Airpods Headphones,1,150.0,04/14/19 16:54,"184 Church St, Atlanta, GA 30301",DefaultUserID,5
178153,AAA Batteries (4-pack),1,2.99,04/10/19 05:45,"476 South St, New York City, NY 10001",DefaultUserID,2
178154,ThinkPad Laptop,1,999.99,04/13/19 09:48,"449 Walnut St, Dallas, TX 75001",DefaultUserID,1
178155,Flatscreen TV,1,300.0,04/24/19 17:47,"587 Meadow St, San Francisco, CA 94016",DefaultUserID,4
178156,Wired Headphones,1,11.99,04/15/19 22:25,"285 Walnut St, Los Angeles, CA 90001",DefaultUserID,5
178157,34in Ultrawide Monitor,1,379.99,04/15/19 20:56,"919 Lincoln St, Boston, MA 02215",DefaultUserID,5
178158,Google Phone,1,600.0,04/28/19 21:13,"197 Center St, San Francisco, CA 94016",DefaultUserID,2
178158,USB-C Charging Cable,1,11.95,04/28/19 21:13,"197 Center St, San Francisco, CA 94016",DefaultUserID,2
178158,Wired Headphones,1,11.99,04/28/19 21:13,"197 Center St, San Francisco, CA 94016",DefaultUserID,4
178158,USB-C Charging Cable,1,11.95,04/28/19 21:13,"197 Center St, San Francisco, CA 94016",DefaultUserID,2
178159,AA Batteries (4-pack),1,3.84,04/30/19 06:06,"216 Center St, New York City, NY 10001",DefaultUserID,2
178160,Bose SoundSport Headphones,1,99.99,04/03/19 20:01,"465 Hickory St, Los Angeles, CA 90001",DefaultUserID,1
178161,Bose SoundSport Headphones,1,99.99,04/04/19 10:16,"212 Jackson St, Seattle, WA 98101",DefaultUserID,5
178162,iPhone,1,700.0,04/09/19 10:49,"888 North St, Seattle, WA 98101",DefaultUserID,4
178162,Lightning Charging Cable,1,14.95,04/09/19 10:49,"888 North St, Seattle, WA 98101",DefaultUserID,3
178163,34in Ultrawide Monitor,1,379.99,04/17/19 17:18,"967 12th St, San Francisco, CA 94016",DefaultUserID,4
178164,Lightning Charging Cable,1,14.95,04/20/19 12:31,"262 Lakeview St, New York City, NY 10001",DefaultUserID,1
178165,Wired Headphones,1,11.99,04/17/19 13:16,"688 Center St, Austin, TX 73301",DefaultUserID,2
178166,Flatscreen TV,1,300.0,04/03/19 15:01,"66 Adams St, Dallas, TX 75001",DefaultUserID,3
178167,AA Batteries (4-pack),2,3.84,04/30/19 11:43,"5 Dogwood St, Boston, MA 02215",DefaultUserID,2
178168,AA Batteries (4-pack),1,3.84,04/21/19 14:48,"583 Washington St, New York City, NY 10001",DefaultUserID,2
178168,Macbook Pro Laptop,1,1700.0,04/21/19 14:48,"583 Washington St, New York City, NY 10001",DefaultUserID,4
178169,AA Batteries (4-pack),1,3.84,04/05/19 17:29,"721 Lincoln St, Atlanta, GA 30301",DefaultUserID,5
178170,Apple Airpods Headphones,1,150.0,04/04/19 16:26,"678 Maple St, Boston, MA 02215",DefaultUserID,2
178171,Wired Headphones,1,11.99,04/19/19 06:35,"588 Chestnut St, Los Angeles, CA 90001",DefaultUserID,4
178172,USB-C Charging Cable,1,11.95,04/12/19 18:09,"346 13th St, San Francisco, CA 94016",DefaultUserID,1
178173,Apple Airpods Headphones,1,150.0,04/14/19 09:09,"38 Madison St, Atlanta, GA 30301",DefaultUserID,3
178174,AAA Batteries (4-pack),1,2.99,04/11/19 19:57,"689 Forest St, Atlanta, GA 30301",DefaultUserID,3
178175,Lightning Charging Cable,1,14.95,04/01/19 11:28,"402 North St, San Francisco, CA 94016",DefaultUserID,2
178176,AA Batteries (4-pack),1,3.84,04/21/19 15:54,"940 River St, Dallas, TX 75001",DefaultUserID,5
178177,Lightning Charging Cable,1,14.95,04/02/19 10:56,"694 Madison St, San Francisco, CA 94016",DefaultUserID,5
178178,AAA Batteries (4-pack),1,2.99,04/08/19 12:30,"213 4th St, Dallas, TX 75001",DefaultUserID,4
178179,Lightning Charging Cable,1,14.95,04/02/19 08:02,"414 Hill St, Austin, TX 73301",DefaultUserID,2
178180,AAA Batteries (4-pack),1,2.99,04/12/19 06:14,"158 Highland St, New York City, NY 10001",DefaultUserID,3
178181,Apple Airpods Headphones,1,150.0,04/29/19 18:28,"996 6th St, Dallas, TX 75001",DefaultUserID,2
178182,20in Monitor,1,109.99,04/28/19 22:20,"179 River St, Austin, TX 73301",DefaultUserID,4
178183,AA Batteries (4-pack),2,3.84,04/06/19 15:05,"451 Meadow St, New York City, NY 10001",DefaultUserID,2
178184,Bose SoundSport Headphones,1,99.99,04/05/19 19:25,"739 Spruce St, Portland, ME 04101",DefaultUserID,5
178185,Bose SoundSport Headphones,1,99.99,04/14/19 08:23,"153 9th St, Los Angeles, CA 90001",DefaultUserID,2
178186,Wired Headphones,1,11.99,04/10/19 23:28,"596 12th St, Los Angeles, CA 90001",DefaultUserID,3
178187,20in Monitor,1,109.99,04/25/19 08:32,"878 Elm St, Dallas, TX 75001",DefaultUserID,1
178188,ThinkPad Laptop,1,999.99,04/18/19 14:14,"482 13th St, New York City, NY 10001",DefaultUserID,5
178189,AA Batteries (4-pack),1,3.84,04/12/19 13:05,"161 Hill St, New York City, NY 10001",DefaultUserID,3
178190,Vareebadd Phone,1,400.0,04/02/19 18:10,"811 14th St, Atlanta, GA 30301",DefaultUserID,4
178190,Wired Headphones,1,11.99,04/02/19 18:10,"811 14th St, Atlanta, GA 30301",DefaultUserID,5
178191,Lightning Charging Cable,1,14.95,04/27/19 10:35,"262 Sunset St, Boston, MA 02215",DefaultUserID,4
178192,Wired Headphones,1,11.99,04/21/19 01:43,"341 5th St, Boston, MA 02215",DefaultUserID,2
178193,USB-C Charging Cable,1,11.95,04/03/19 23:06,"725 Jefferson St, San Francisco, CA 94016",DefaultUserID,5
178194,ThinkPad Laptop,1,999.99,04/21/19 11:18,"706 Adams St, Los Angeles, CA 90001",DefaultUserID,5
178195,Google Phone,1,600.0,04/02/19 13:21,"881 Lakeview St, San Francisco, CA 94016",DefaultUserID,4
178196,Wired Headphones,1,11.99,04/24/19 17:59,"471 2nd St, Dallas, TX 75001",DefaultUserID,4
178197,AA Batteries (4-pack),1,3.84,04/27/19 16:44,"216 Elm St, Atlanta, GA 30301",DefaultUserID,2
178198,27in FHD Monitor,1,149.99,04/27/19 13:14,"313 Pine St, New York City, NY 10001",DefaultUserID,3
178199,Lightning Charging Cable,1,14.95,04/21/19 09:57,"842 Jefferson St, Los Angeles, CA 90001",DefaultUserID,1
178200,USB-C Charging Cable,1,11.95,04/02/19 14:18,"981 7th St, Boston, MA 02215",DefaultUserID,2
178201,34in Ultrawide Monitor,1,379.99,04/07/19 05:37,"253 8th St, Atlanta, GA 30301",DefaultUserID,3
178202,Apple Airpods Headphones,1,150.0,04/15/19 06:50,"5 River St, Seattle, WA 98101",DefaultUserID,4
178203,27in 4K Gaming Monitor,1,389.99,04/16/19 08:49,"629 Main St, Portland, OR 97035",DefaultUserID,2
178204,34in Ultrawide Monitor,1,379.99,04/18/19 20:40,"618 Elm St, San Francisco, CA 94016",DefaultUserID,2
178205,AAA Batteries (4-pack),2,2.99,04/28/19 11:36,"599 North St, Portland, OR 97035",DefaultUserID,1
178206,ThinkPad Laptop,1,999.99,04/06/19 20:55,"929 Elm St, Portland, OR 97035",DefaultUserID,1
178207,Lightning Charging Cable,2,14.95,04/28/19 11:21,"956 Walnut St, Los Angeles, CA 90001",DefaultUserID,2
178208,Apple Airpods Headphones,1,150.0,04/22/19 11:03,"127 14th St, San Francisco, CA 94016",DefaultUserID,5
178209,Bose SoundSport Headphones,1,99.99,04/13/19 07:15,"512 9th St, New York City, NY 10001",DefaultUserID,1
178210,Wired Headphones,1,11.99,04/26/19 17:32,"481 Johnson St, New York City, NY 10001",DefaultUserID,1
178211,27in FHD Monitor,1,149.99,04/18/19 00:46,"821 South St, San Francisco, CA 94016",DefaultUserID,5
178212,AAA Batteries (4-pack),1,2.99,04/17/19 10:03,"669 North St, San Francisco, CA 94016",DefaultUserID,4
178213,USB-C Charging Cable,1,11.95,04/12/19 21:43,"617 River St, Austin, TX 73301",DefaultUserID,5
178214,27in FHD Monitor,1,149.99,04/14/19 09:49,"209 12th St, Seattle, WA 98101",DefaultUserID,2
178215,USB-C Charging Cable,1,11.95,04/15/19 19:32,"553 Maple St, Los Angeles, CA 90001",DefaultUserID,2
178216,AA Batteries (4-pack),1,3.84,04/20/19 11:37,"46 11th St, Seattle, WA 98101",DefaultUserID,3
178217,AAA Batteries (4-pack),5,2.99,04/01/19 10:09,"721 Park St, Los Angeles, CA 90001",DefaultUserID,1
178218,USB-C Charging Cable,1,11.95,04/04/19 12:19,"364 Madison St, Seattle, WA 98101",DefaultUserID,3
178219,Wired Headphones,2,11.99,04/28/19 21:30,"487 Willow St, Austin, TX 73301",DefaultUserID,4
178220,Lightning Charging Cable,1,14.95,04/21/19 20:41,"662 Johnson St, Dallas, TX 75001",DefaultUserID,2
178221,Flatscreen TV,1,300.0,04/21/19 11:21,"722 13th St, Boston, MA 02215",DefaultUserID,5
178221,Lightning Charging Cable,1,14.95,04/21/19 11:21,"722 13th St, Boston, MA 02215",DefaultUserID,2
178222,20in Monitor,1,109.99,04/14/19 12:04,"453 Park St, New York City, NY 10001",DefaultUserID,4
178223,Bose SoundSport Headphones,1,99.99,04/03/19 14:14,"138 Jefferson St, Dallas, TX 75001",DefaultUserID,1
178224,Wired Headphones,1,11.99,04/28/19 05:37,"865 Pine St, Los Angeles, CA 90001",DefaultUserID,1
178225,27in FHD Monitor,1,149.99,04/06/19 09:55,"635 14th St, San Francisco, CA 94016",DefaultUserID,3
178226,Bose SoundSport Headphones,1,99.99,04/09/19 11:57,"142 Cherry St, Seattle, WA 98101",DefaultUserID,3
178227,AA Batteries (4-pack),2,3.84,04/11/19 10:51,"527 9th St, San Francisco, CA 94016",DefaultUserID,1
178228,ThinkPad Laptop,1,999.99,04/14/19 00:10,"163 Jefferson St, Atlanta, GA 30301",DefaultUserID,2
178229,Wired Headphones,1,11.99,04/17/19 09:22,"608 7th St, Los Angeles, CA 90001",DefaultUserID,4
178230,AA Batteries (4-pack),2,3.84,04/12/19 14:40,"983 Lincoln St, San Francisco, CA 94016",DefaultUserID,3
178231,AAA Batteries (4-pack),1,2.99,04/02/19 21:05,"581 Church St, San Francisco, CA 94016",DefaultUserID,4
178232,AA Batteries (4-pack),1,3.84,04/28/19 18:16,"397 North St, Austin, TX 73301",DefaultUserID,1
178233,Lightning Charging Cable,1,14.95,04/28/19 18:14,"885 Walnut St, San Francisco, CA 94016",DefaultUserID,5
178234,Lightning Charging Cable,1,14.95,04/13/19 15:25,"734 Lincoln St, Dallas, TX 75001",DefaultUserID,4
178235,Lightning Charging Cable,1,14.95,04/09/19 06:43,"135 Church St, San Francisco, CA 94016",DefaultUserID,4
178236,USB-C Charging Cable,1,11.95,04/22/19 13:35,"193 13th St, Seattle, WA 98101",DefaultUserID,5
178237,Apple Airpods Headphones,1,150.0,04/22/19 19:08,"646 9th St, Portland, OR 97035",DefaultUserID,1
178238,iPhone,1,700.0,04/23/19 22:09,"392 13th St, San Francisco, CA 94016",DefaultUserID,5
178239,Flatscreen TV,1,300.0,04/01/19 14:57,"192 Madison St, Dallas, TX 75001",DefaultUserID,4
178240,Lightning Charging Cable,1,14.95,04/12/19 21:36,"494 11th St, Los Angeles, CA 90001",DefaultUserID,2
178241,Lightning Charging Cable,2,14.95,04/07/19 14:41,"488 Forest St, Seattle, WA 98101",DefaultUserID,4
178242,iPhone,1,700.0,04/17/19 15:29,"681 2nd St, Austin, TX 73301",DefaultUserID,4
178242,Lightning Charging Cable,1,14.95,04/17/19 15:29,"681 2nd St, Austin, TX 73301",DefaultUserID,3
178243,Flatscreen TV,1,300.0,04/12/19 19:45,"206 Adams St, Dallas, TX 75001",DefaultUserID,3
178244,Wired Headphones,1,11.99,04/30/19 13:50,"183 Willow St, New York City, NY 10001",DefaultUserID,2
178245,Wired Headphones,1,11.99,04/09/19 16:03,"313 Elm St, San Francisco, CA 94016",DefaultUserID,1
178246,AA Batteries (4-pack),1,3.84,04/30/19 21:01,"135 Madison St, New York City, NY 10001",DefaultUserID,4
178247,Lightning Charging Cable,1,14.95,04/22/19 14:34,"435 Willow St, San Francisco, CA 94016",DefaultUserID,2
178248,Wired Headphones,1,11.99,04/15/19 16:14,"406 Walnut St, New York City, NY 10001",DefaultUserID,1
178249,34in Ultrawide Monitor,1,379.99,04/02/19 13:08,"615 Adams St, San Francisco, CA 94016",DefaultUserID,5
178250,Apple Airpods Headphones,1,150.0,04/16/19 20:34,"409 Willow St, Seattle, WA 98101",DefaultUserID,3
178251,Apple Airpods Headphones,1,150.0,04/13/19 21:29,"878 Highland St, Dallas, TX 75001",DefaultUserID,1
178252,Wired Headphones,1,11.99,04/13/19 23:12,"637 5th St, Seattle, WA 98101",DefaultUserID,3
178253,AAA Batteries (4-pack),2,2.99,04/06/19 08:56,"847 Ridge St, Seattle, WA 98101",DefaultUserID,3
178254,USB-C Charging Cable,1,11.95,04/15/19 12:50,"829 Ridge St, Los Angeles, CA 90001",DefaultUserID,1
178255,Lightning Charging Cable,1,14.95,04/17/19 00:44,"106 Jackson St, Los Angeles, CA 90001",DefaultUserID,5
178256,27in 4K Gaming Monitor,1,389.99,04/25/19 22:50,"308 5th St, San Francisco, CA 94016",DefaultUserID,5
178257,20in Monitor,1,109.99,04/11/19 19:47,"954 Washington St, Seattle, WA 98101",DefaultUserID,1
178258,iPhone,1,700.0,04/22/19 01:00,"479 9th St, Los Angeles, CA 90001",DefaultUserID,4
178258,Apple Airpods Headphones,1,150.0,04/22/19 01:00,"479 9th St, Los Angeles, CA 90001",DefaultUserID,1
178259,Apple Airpods Headphones,1,150.0,04/15/19 01:06,"988 14th St, New York City, NY 10001",DefaultUserID,2
178260,Apple Airpods Headphones,1,150.0,04/14/19 19:24,"964 Jefferson St, Boston, MA 02215",DefaultUserID,3
178261,AAA Batteries (4-pack),2,2.99,04/04/19 16:42,"552 Center St, San Francisco, CA 94016",DefaultUserID,4
178262,Lightning Charging Cable,1,14.95,04/29/19 19:11,"948 6th St, Portland, OR 97035",DefaultUserID,2
178263,Bose SoundSport Headphones,1,99.99,04/09/19 19:27,"134 Adams St, Los Angeles, CA 90001",DefaultUserID,3
178264,USB-C Charging Cable,1,11.95,04/09/19 10:45,"403 Elm St, Seattle, WA 98101",DefaultUserID,5
178265,AAA Batteries (4-pack),2,2.99,04/05/19 10:32,"262 South St, Seattle, WA 98101",DefaultUserID,3
178266,AAA Batteries (4-pack),3,2.99,04/15/19 18:16,"367 Pine St, Boston, MA 02215",DefaultUserID,5
178267,Google Phone,1,600.0,04/17/19 11:51,"118 Lakeview St, Los Angeles, CA 90001",DefaultUserID,5
178268,Flatscreen TV,1,300.0,04/22/19 21:00,"315 Willow St, San Francisco, CA 94016",DefaultUserID,2
178269,Lightning Charging Cable,1,14.95,04/14/19 14:03,"998 1st St, Los Angeles, CA 90001",DefaultUserID,4
178270,USB-C Charging Cable,1,11.95,04/10/19 15:44,"839 Elm St, San Francisco, CA 94016",DefaultUserID,1
178271,Wired Headphones,1,11.99,04/30/19 14:59,"906 Hickory St, Portland, OR 97035",DefaultUserID,1
178272,ThinkPad Laptop,1,999.99,04/17/19 12:22,"94 Park St, Los Angeles, CA 90001",DefaultUserID,5
178273,20in Monitor,1,109.99,04/11/19 08:55,"308 14th St, Austin, TX 73301",DefaultUserID,1
178274,Wired Headphones,1,11.99,04/24/19 13:26,"894 Hill St, Boston, MA 02215",DefaultUserID,5
178275,Lightning Charging Cable,1,14.95,04/02/19 21:11,"841 12th St, San Francisco, CA 94016",DefaultUserID,2
178276,Lightning Charging Cable,1,14.95,04/22/19 23:24,"954 4th St, Los Angeles, CA 90001",DefaultUserID,2
178277,20in Monitor,1,109.99,04/29/19 19:16,"492 12th St, Dallas, TX 75001",DefaultUserID,3
178278,Vareebadd Phone,1,400.0,04/14/19 22:22,"248 Wilson St, Portland, OR 97035",DefaultUserID,5
178279,ThinkPad Laptop,1,999.99,04/29/19 11:21,"163 1st St, Los Angeles, CA 90001",DefaultUserID,3
178280,iPhone,1,700.0,04/08/19 12:34,"806 Madison St, San Francisco, CA 94016",DefaultUserID,4
178280,Lightning Charging Cable,1,14.95,04/08/19 12:34,"806 Madison St, San Francisco, CA 94016",DefaultUserID,4
178281,Apple Airpods Headphones,1,150.0,04/21/19 15:07,"107 12th St, San Francisco, CA 94016",DefaultUserID,3
178282,Bose SoundSport Headphones,1,99.99,04/03/19 17:13,"891 10th St, Atlanta, GA 30301",DefaultUserID,1
178283,Flatscreen TV,1,300.0,04/10/19 15:16,"353 Dogwood St, San Francisco, CA 94016",DefaultUserID,2
178284,34in Ultrawide Monitor,1,379.99,04/10/19 19:42,"243 Hill St, San Francisco, CA 94016",DefaultUserID,3
178285,AA Batteries (4-pack),1,3.84,04/08/19 18:41,"876 Dogwood St, Austin, TX 73301",DefaultUserID,1
178286,USB-C Charging Cable,2,11.95,04/19/19 23:29,"998 11th St, Atlanta, GA 30301",DefaultUserID,2
178287,Lightning Charging Cable,1,14.95,04/21/19 01:35,"59 Ridge St, San Francisco, CA 94016",DefaultUserID,4
178288,Lightning Charging Cable,1,14.95,04/03/19 03:22,"102 8th St, Dallas, TX 75001",DefaultUserID,1
178289,Wired Headphones,1,11.99,04/28/19 14:17,"58 12th St, Seattle, WA 98101",DefaultUserID,5
